hhid,upm,nvivi,nhoga,dpto,area,año,fex_2022,facpob,dominio,ipcm,lnipcm,tipo_empleo,tipo_vivienda,tipo_pared,tipo_piso,tipo_techo,tipo_agua_proveedor,tipo_agua_vivienda,tipo_agua_proveedor_beber,tipo_agua_fuente_beber,tipo_banho_desague,tipo_combustible,tipo_basura,tipo_vivienda_propiedad,tipo_hogar,tiene_agua_24hrs,tiene_luz_electrica,tiene_linea_fija,tiene_celular,tiene_banho,tiene_computadora,tiene_tableta,tiene_internet,tiene_internet_cablewifi,tiene_internet_modem,tiene_radio,tiene_televisor,tiene_heladera,tiene_cocina_gas,tiene_cocina_elec,tiene_lavarropas,tiene_videoDVD,tiene_termocalefon,tiene_acondicionador_aire,tiene_antena_parabolica,tiene_tv_cable,tiene_horno_microondas,tiene_horno_electrico,tiene_auto_camion,tiene_motocicleta,tiene_seguro,jefe,jefe_edad,jefe_anios_estudio,jefe_idioma,jefe_tipo_empleo,jefe_estado_civil,jefe_tiene_seguro,nro_dormitorios,nro_trabajo,nro_5menos,nro_6a14,nro_tiene_seguro,totpers,linea_pobreza_total,linea_pobreza_extrema,pobrezai,pobnopoi,pob_total,pob_ext,ipcm_median
10660_19_1,10660,19,1,6,6,2022,47.843521,239.21759,6,702501.7999999977,13.462403,3.6666667,1,4,5,4,2,2,2,2,2,1,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,.2,47,2,1,9,4,0,3,3,0,1,0,5,589563,308878,3,0,0,0,1349961.5
10660_22_1,10660,22,1,6,6,2022,47.843521,143.53056,6,1248757.212182058,14.03766,4.3333335,1,4,5,4,2,2,2,2,3,1,1,1,2,0,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,.33333334,52,2,1,4,1,0,4,3,0,0,0,3,589563,308878,3,0,0,0,1349961.5
10660_24_1,10660,24,1,6,6,2022,47.843521,143.53056,6,568685.2074966514,13.251082,4.6666665,1,3,4,4,2,2,2,2,7,1,1,1,2,1,1,0,0,1,0,0,0,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,.33333334,78,0,1,4,1,0,2,3,0,0,0,3,589563,308878,2,1,1,0,1349961.5
10660_26_1,10660,26,1,6,6,2022,47.843521,47.843521,6,940207.2289156597,13.753856,6,1,4,4,4,2,5,2,5,,7,1,1,1,1,1,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,3,1,6,3,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
10660_30_1,10660,30,1,6,6,2022,47.843521,143.53056,6,732502.7657295828,13.504223,4.5,1,4,4,1,2,2,2,2,6,1,1,1,2,0,1,0,1,1,0,0,0,,,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,.33333334,32,7,1,4,2,0,2,2,0,1,0,3,589563,308878,3,0,0,0,1349961.5
10660_33_1,10660,33,1,6,6,2022,47.843521,239.21759,6,347920.1534136535,12.759728,4.3333335,1,3,4,3,2,2,2,2,7,1,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,.2,66,3,1,4,1,0,2,3,1,1,0,5,589563,308878,2,1,1,0,1349961.5
10660_3_1,10660,3,1,6,6,2022,47.843521,239.21759,6,1206385.742971884,14.003139,3,1,3,5,4,2,2,2,2,2,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,.80000001,.2,51,15,1,1,1,1,3,2,1,0,4,5,589563,308878,3,0,0,0,1349961.5
10660_8_1,10660,8,1,6,6,2022,47.843521,287.06113,6,387673.9625167323,12.86792,4,1,4,5,4,2,2,2,2,2,1,1,1,3,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,.16666667,47,6,1,4,1,0,3,2,2,1,0,6,589563,308878,2,1,1,0,1349961.5
10660_9_1,10660,9,1,6,6,2022,47.843521,143.53056,6,646611.4792503326,13.379501,4,1,3,1,4,2,2,2,2,7,1,1,1,4,1,1,0,1,1,0,0,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.33333334,35,4,1,4,2,0,2,2,0,0,0,3,589563,308878,3,0,0,0,1349961.5
10668_10_1,10668,10,1,6,1,2022,45.856716,183.42686,1,1001895.465994959,13.817404,4,1,3,5,3,2,2,2,2,2,4,1,1,2,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,.25,29,9,3,5,1,0,2,2,1,1,0,4,816163,338225,3,0,0,0,1349961.5
10668_13_1,10668,13,1,6,1,2022,45.856716,45.856716,1,759620.4869857236,13.540574,4,1,3,3,3,2,1,2,1,2,4,4,6,1,1,1,0,0,1,0,0,0,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,77,0,1,4,5,0,1,1,0,0,0,1,816163,338225,2,1,1,0,1349961.5
10668_14_1,10668,14,1,6,1,2022,45.856716,229.28358,1,2017595.969773292,14.517417,1,1,4,5,4,2,2,2,2,2,4,2,1,2,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,.2,.2,29,12,3,1,2,0,1,2,1,2,1,5,816163,338225,3,0,0,0,1349961.5
10668_21_1,10668,21,1,6,1,2022,45.856716,45.856716,1,8087279.596977301,15.905803,1,1,4,5,4,2,2,11,7,2,2,4,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,51,16,2,1,6,1,3,1,0,0,1,1,816163,338225,3,0,0,0,1349961.5
10668_28_1,10668,28,1,6,1,2022,45.856716,91.713432,1,6769448.114609546,15.72793,2,1,4,5,4,2,2,2,2,2,2,2,1,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,.5,.5,68,12,2,3,1,0,4,2,0,0,1,2,816163,338225,3,0,0,0,1349961.5
10668_2_1,10668,2,1,6,1,2022,45.856716,137.57016,1,1050602.294990201,13.864874,4,1,3,4,4,2,2,2,2,3,3,2,1,4,0,1,0,1,1,0,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.33333334,50,12,2,4,3,0,2,2,1,0,0,3,816163,338225,3,0,0,0,1349961.5
10668_32_1,10668,32,1,6,1,2022,45.856716,45.856716,1,1133249.370277074,13.940599,4,1,3,4,3,2,2,2,2,2,2,2,6,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,39,6,1,4,5,0,1,1,0,0,0,1,816163,338225,3,0,0,0,1349961.5
10668_36_1,10668,36,1,6,1,2022,45.856716,91.713432,1,10611335.01259442,16.177433,1,1,4,5,4,2,2,2,2,2,4,1,4,2,0,1,0,1,1,1,0,0,,,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,.5,33,18,3,1,2,0,2,2,0,0,0,2,816163,338225,3,0,0,0,1349961.5
10668_49_1,10668,49,1,6,1,2022,45.856716,229.28358,1,2369521.410579336,14.678199,3,1,4,5,4,2,2,2,2,2,2,2,1,4,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,.2,34,12,1,3,1,0,2,2,1,2,0,5,816163,338225,3,0,0,0,1349961.5
10668_50_1,10668,50,1,6,1,2022,45.856716,183.42686,1,3543593.513853891,15.080652,1,1,4,5,1,2,2,2,2,2,4,2,1,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,.25,46,16,3,1,1,1,3,2,0,2,4,4,816163,338225,3,0,0,0,1349961.5
10668_53_1,10668,53,1,6,1,2022,45.856716,137.57016,1,3780931.98992442,15.145481,4,1,4,5,1,2,2,2,2,2,2,6,1,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,.33333334,51,16,2,3,2,0,2,2,0,0,0,3,816163,338225,3,0,0,0,1349961.5
10668_9_1,10668,9,1,6,1,2022,45.856716,91.713432,1,992116.8975650677,13.807596,4,1,3,4,3,2,2,2,2,6,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.5,78,2,1,4,1,0,3,1,0,0,0,2,816163,338225,3,0,0,0,1349961.5
10676_11_1,10676,11,1,6,6,2022,33.224667,33.224667,6,704089.9122807018,13.464662,4,1,3,5,4,2,2,2,2,6,2,4,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,40,12,2,4,5,0,2,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
10676_14_1,10676,14,1,6,6,2022,33.224667,66.449333,6,1792432.715311005,14.399084,3,1,3,5,4,2,2,2,2,2,2,4,1,2,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,.5,31,4,2,4,1,0,2,2,0,0,0,2,589563,308878,3,0,0,0,1349961.5
10676_18_1,10676,18,1,6,6,2022,33.224667,99.673996,6,1728628.389154705,14.362839,3,1,4,5,1,2,2,2,2,3,4,1,1,4,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,.66666669,.33333334,33,16,2,1,3,1,3,2,1,0,2,3,589563,308878,3,0,0,0,1349961.5
10676_25_1,10676,25,1,6,6,2022,33.224667,99.673996,6,3280382.665071771,15.00347,4,1,4,5,4,2,2,2,2,2,4,1,1,2,1,1,0,1,1,1,0,0,,,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,.33333334,38,17,2,4,1,0,3,2,0,1,0,3,589563,308878,3,0,0,0,1349961.5
10676_26_1,10676,26,1,6,6,2022,33.224667,66.449333,6,611543.062200957,13.323741,,1,3,4,1,2,2,11,7,3,4,1,6,3,1,1,0,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.5,25,5,2,9,5,0,2,0,1,0,0,2,589563,308878,3,0,0,0,1349961.5
10676_27_1,10676,27,1,6,6,2022,33.224667,99.673996,6,474149.720893142,13.069279,4,1,4,4,4,2,2,2,2,2,2,1,1,4,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,.33333334,43,12,2,4,2,0,2,1,0,2,0,3,589563,308878,2,1,1,0,1349961.5
10676_2_1,10676,2,1,6,6,2022,33.224667,99.673996,6,5031463.74933546,15.431222,4,1,4,5,4,2,2,2,2,2,2,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,.33333334,62,9,1,9,1,0,4,1,0,0,0,3,589563,308878,3,0,0,0,1349961.5
10676_30_1,10676,30,1,6,6,2022,33.224667,99.673996,6,464935.8054226476,13.049655,4,1,3,4,4,2,2,2,2,7,1,1,1,3,1,1,0,1,1,0,0,0,,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,.33333334,54,3,1,4,5,0,2,1,1,1,0,3,589563,308878,2,1,1,0,1349961.5
10676_3_1,10676,3,1,6,6,2022,33.224667,132.89867,6,812637.1034688995,13.60804,3,1,3,4,4,2,2,2,2,3,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.25,48,1,1,4,2,0,2,2,0,1,0,4,589563,308878,3,0,0,0,1349961.5
10676_6_1,10676,6,1,6,6,2022,33.224667,99.673996,6,335642.0122275386,12.723801,4.6666665,1,3,4,3,2,2,2,2,6,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,.33333334,72,2,1,4,1,0,2,3,0,0,0,3,589563,308878,2,1,1,0,1349961.5
10676_8_1,10676,8,1,6,6,2022,33.224667,166.12334,6,936181.2102870814,13.749564,3.25,1,4,4,4,2,2,2,2,3,1,1,1,4,1,1,0,1,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,.2,62,3,2,4,2,0,3,4,0,1,0,5,589563,308878,3,0,0,0,1349961.5
10676_9_1,10676,9,1,6,6,2022,33.224667,66.449333,6,736803.389154705,13.510077,4.5,1,3,5,4,2,2,2,2,3,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,.5,78,3,1,4,1,1,3,2,0,0,2,2,589563,308878,3,0,0,0,1349961.5
10688_10_1,10688,10,1,6,6,2022,32.372753,129.49101,6,1273692.932118604,14.057431,3,1,3,5,4,2,2,2,2,3,2,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,.25,59,2,1,4,1,0,2,4,0,0,0,4,589563,308878,3,0,0,0,1349961.5
10688_11_1,10688,11,1,6,6,2022,32.372753,129.49101,6,415461.0934994308,12.937144,4,1,3,4,2,2,2,2,2,3,1,1,1,2,1,1,0,1,1,0,0,0,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,.25,28,7,1,9,2,0,1,1,1,1,0,4,589563,308878,2,1,1,0,1349961.5
10688_20_1,10688,20,1,6,6,2022,32.372753,64.745506,6,913229.5,13.724743,4,1,4,5,4,2,2,2,2,3,3,1,1,3,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,.5,28,9,1,4,2,0,1,1,0,1,0,2,589563,308878,3,0,0,0,1349961.5
10688_21_1,10688,21,1,6,6,2022,32.372753,97.118256,6,596306,13.29851,4,1,4,5,4,2,2,2,2,3,1,1,1,3,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,.33333334,32,6,1,4,5,0,1,1,1,1,0,3,589563,308878,3,0,0,0,1349961.5
10688_23_1,10688,23,1,6,6,2022,32.372753,129.49101,6,614769.0189878215,13.329001,4,1,3,1,4,2,2,2,2,3,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,.25,32,6,1,4,1,0,2,1,1,1,0,4,589563,308878,3,0,0,0,1349961.5
10688_25_1,10688,25,1,6,6,2022,32.372753,97.118256,6,572277.7777777778,13.25738,4,1,3,1,3,2,5,2,5,7,1,1,1,2,1,1,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33333334,23,8,1,4,2,0,1,1,1,0,0,3,589563,308878,2,1,1,0,1349961.5
10688_29_1,10688,29,1,6,6,2022,32.372753,161.86375,6,1332766.933333333,14.102768,3,1,3,5,4,2,2,2,2,6,1,4,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,.2,32,8,1,4,1,1,2,2,0,3,5,5,589563,308878,3,0,0,0,1349961.5
10688_2_1,10688,2,1,6,6,2022,32.372753,97.118256,6,563472.2222222221,13.241874,4,1,3,1,3,2,2,2,2,7,1,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,.33333334,77,2,1,9,5,0,2,2,0,0,0,3,589563,308878,2,1,1,0,1349961.5
10688_30_1,10688,30,1,6,6,2022,32.372753,97.118256,6,664336.5727802463,13.406544,4,1,3,4,4,2,1,2,1,7,1,5,1,2,1,1,0,1,1,0,0,0,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,.33333334,37,2,1,9,2,0,2,1,0,0,0,3,589563,308878,3,0,0,0,1349961.5
10688_6_1,10688,6,1,6,6,2022,32.372753,161.86375,6,295291.8,12.595719,2.6666667,1,3,1,2,2,1,2,1,6,1,4,6,2,1,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,.2,51,6,1,2,2,0,3,3,1,1,0,5,589563,308878,1,1,1,1,1349961.5
10688_8_1,10688,8,1,6,6,2022,32.372753,64.745506,6,603262.6598338253,13.310108,4,1,3,4,4,2,1,2,1,3,1,1,1,4,1,1,0,1,1,0,0,0,,,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,.5,60,3,1,4,4,0,3,1,0,0,0,2,589563,308878,3,0,0,0,1349961.5
10688_9_1,10688,9,1,6,6,2022,32.372753,97.118256,6,894875,13.704439,4.3333335,1,3,4,4,2,2,2,2,3,1,1,1,4,0,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,.33333334,62,4,2,4,3,0,3,3,0,0,0,3,589563,308878,3,0,0,0,1349961.5
10701_13_1,10701,13,1,6,6,2022,44.661182,178.64473,6,841658.2194488811,13.643129,4.5,1,3,4,4,2,2,2,2,3,4,1,1,4,0,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,.25,34,3,1,4,5,0,2,2,0,1,0,4,589563,308878,3,0,0,0,1349961.5
10701_17_1,10701,17,1,6,6,2022,44.661182,178.64473,6,258948.5493479498,12.464385,4,1,3,4,1,2,2,2,2,3,2,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,.25,39,6,2,9,2,0,2,1,1,1,0,4,589563,308878,1,1,1,1,1349961.5
10701_24_1,10701,24,1,6,6,2022,44.661182,89.322365,6,2499081.469648561,14.731434,2.5,1,3,5,1,2,2,2,2,6,2,1,1,2,1,1,0,1,1,1,0,0,,,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,.5,46,14,1,1,1,1,1,2,0,0,2,2,589563,308878,3,0,0,0,1349961.5
10701_27_1,10701,27,1,6,6,2022,44.661182,133.98355,6,450711.3367105893,13.018582,4.5,1,3,1,1,8,7,9,8,6,1,1,1,2,,1,0,1,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,.33333334,54,3,1,4,1,0,3,2,0,1,0,3,589563,308878,2,1,1,0,1349961.5
10701_31_1,10701,31,1,6,6,2022,44.661182,44.661182,6,490628.5221370853,13.103442,4,1,3,1,1,7,4,7,4,7,1,1,1,1,,1,0,1,1,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,7,1,4,5,0,1,1,0,0,0,1,589563,308878,2,1,1,0,1349961.5
10701_33_1,10701,33,1,6,6,2022,44.661182,133.98355,6,1657722.542796867,14.320955,3.5,1,3,2,3,6,1,6,1,6,1,1,6,2,,1,0,1,1,0,0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,.33333334,47,3,1,2,1,0,3,2,0,1,0,3,589563,308878,3,0,0,0,1349961.5
10701_34_1,10701,34,1,6,6,2022,44.661182,223.30592,6,746784.3450479228,13.523532,3,1,3,1,3,2,2,2,2,3,1,1,1,2,0,1,0,1,1,0,0,0,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,.2,.2,38,6,2,2,2,1,4,2,1,2,1,5,589563,308878,3,0,0,0,1349961.5
10701_36_1,10701,36,1,6,6,2022,44.661182,357.28946,6,401434.2894701808,12.9028,2,1,3,2,4,6,2,6,2,2,1,1,6,2,,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,.125,32,4,1,2,1,0,2,1,2,4,0,8,589563,308878,2,1,1,0,1349961.5
10701_3_1,10701,3,1,6,6,2022,44.661182,267.9671,6,453251.1648029815,13.024201,3,1,3,1,3,2,5,2,5,7,1,1,1,4,0,1,0,1,1,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.16666667,40,2,1,2,2,0,1,1,1,3,0,6,589563,308878,2,1,1,0,1349961.5
10701_46_1,10701,46,1,6,6,2022,44.661182,178.64473,6,678427.1166134181,13.427532,4,1,3,4,3,2,2,2,2,3,4,1,1,2,1,1,0,1,1,0,1,0,,,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,.25,41,6,1,9,1,0,2,2,0,1,0,4,589563,308878,3,0,0,0,1349961.5
10701_49_1,10701,49,1,6,6,2022,44.661182,44.661182,6,1106456.070287539,13.916673,4,1,4,4,4,2,2,2,2,3,1,1,1,1,1,1,0,0,1,0,0,0,,,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,85,1,1,4,4,1,1,1,0,0,1,1,589563,308878,3,0,0,0,1349961.5
